fromLib,toLib,ruleCount,isPossible,isConfirmed,fromLibHomepageURL,toLibHomepageURL,fromLibDescription,toLibDescription,fromLibRepositoryURL,toLibRepositoryURL,fromLibRepositoryDescription,toLibRepositoryDescription
org.codehaus.woodstox:stax2-api,org.jberet:jberet-rest-api,1,TRUE,TRUE,http://github.com/FasterXML/stax2-api,,"tax2 API is an extension to basic Stax 1.0 API that adds significant new functionality, such as full-featured bi-direction validation interface and high-performance Typed Access API. ",Implementation of JSR 352,https://github.com/FasterXML/stax2-api,https://github.com/jberet/jsr352.git,"Extension API for Stax, Java pull-parsing API (STreaming Api for Xml)",Implementation of JSR 352
org.codehaus.woodstox:wstx-asl,org.apache.servicemix.bundles:org.apache.servicemix.bundles.woodstox,2,TRUE,TRUE,,http://servicemix.apache.org/bundles-pom/org.apache.servicemix.bundles.woodstox/,,This OSGi bundle wraps wstx-asl 3.2.9 jar file.,,scm:svn:http://svn.apache.org/repos/asf/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.woodstox-3.2.9_3,,
org.codehaus.woodstox:wstx-asl,com.fasterxml.woodstox:woodstox-core,1,TRUE,TRUE,,https://github.com/FasterXML/woodstox,,"Woodstox is a high-performance XML processor that implements Stax (JSR-173), SAX2 and Stax2 APIs",,https://github.com/FasterXML/woodstox,,The gold standard Stax XML API implementation. Now at Github.
org.dom4j:dom4j,org.xmlunit:xmlunit-matchers,2,TRUE,TRUE,http://dom4j.github.io/,http://www.xmlunit.org/,flexible XML framework for Java,XMLUnit for Java Hamcrest Matchers,https://github.com/dom4j/dom4j,https://github.com/xmlunit/xmlunit.git,flexible XML framework for Java,XMLUnit for Java 2.x
org.easymock:easymock,org.mockito:mockito-core,56,TRUE,TRUE,http://easymock.org,https://github.com/mockito/mockito,EasyMock provides an easy way to create Mock Objects for interfaces and classes generating them on the fly,Mockito mock objects library core API and implementation,https://github.com/easymock/easymock,https://github.com/mockito/mockito,"EasyMock, makes mocking easier since 2001",Most popular Mocking framework for unit tests written in Java
org.easymock:easymock,org.mockito:mockito-all,32,TRUE,TRUE,http://easymock.org,http://www.mockito.org,EasyMock provides an easy way to create Mock Objects for interfaces and classes generating them on the fly,Mock objects library for java,https://github.com/easymock/easymock,https://github.com/mockito/mockito,"EasyMock, makes mocking easier since 2001",Most popular Mocking framework for unit tests written in Java
org.easymock:easymock,org.powermock:powermock-api-mockito,6,TRUE,TRUE,http://easymock.org,http://www.powermock.org,EasyMock provides an easy way to create Mock Objects for interfaces and classes generating them on the fly,PowerMock API for Mockito 1.+..,https://github.com/easymock/easymock,https://github.com/powermock/powermock,"EasyMock, makes mocking easier since 2001",PowerMock is a Java framework that allows you to unit test code normally regarded as untestable.
org.easytesting:fest-assert,org.assertj:assertj-core,142,TRUE,TRUE,http://fest.easytesting.org/assert,http://assertj.org,'Flexible' or 'fluent' assertions for testing,Rich and fluent assertions for testing for Java,scm:git:git://github.com/alexruiz/fest-assert-1.x.git,https://github.com/joel-costigliola/assertj-core,FEST Fluent Assertions,AssertJ is a library providing easy to use rich typed assertions 
org.easytesting:fest-assert-core,org.assertj:assertj-core,75,TRUE,TRUE,http://fest.easytesting.org/assert,http://assertj.org,'Flexible' or 'fluent' assertions for testing,Rich and fluent assertions for testing for Java,scm:git:git://github.com/alexruiz/fest-assert-2.x.git,https://github.com/joel-costigliola/assertj-core,FEST Fluent Assertions 2.x,AssertJ is a library providing easy to use rich typed assertions 
org.easytesting:fest-assert-core,org.assertj:assertj-assertions-generator,1,TRUE,TRUE,http://fest.easytesting.org/assert,,'Flexible' or 'fluent' assertions for testing,Custom assertions generator http://joel-costigliola.github.io/assertj/assertj-assertions-generator.html,scm:git:git://github.com/alexruiz/fest-assert-2.x.git,https://github.com/joel-costigliola/assertj-assertions-generator,FEST Fluent Assertions 2.x,Custom assertions generator http://joel-costigliola.github.io/assertj/assertj-assertions-generator.html
org.eclipse.persistence:eclipselink,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,3,TRUE,TRUE,http://www.eclipse.org/eclipselink,http://hibernate.org,EclipseLink build based upon Git transaction 368d603,Clean-room definition of JPA APIs intended for use in developing Hibernate JPA implementation. See README.md for details,http://git.eclipse.org/eclipselink/eclipselink.runtime.git,https://github.com/hibernate/hibernate-jpa-api,,Clean-room definition of JPA APIs intended for transitory use in Hibernate JPA development
org.elasticsearch:elasticsearch,org.elasticsearch.client:transport,31,TRUE,TRUE,https://github.com/elastic/elasticsearch,https://github.com/elastic/elasticsearch,Elasticsearch subproject :server,Elasticsearch subproject :client:transport,https://github.com/elastic/elasticsearch,https://github.com/elastic/elasticsearch,"Open Source, Distributed, RESTful Search Engine","Open Source, Distributed, RESTful Search Engine"
org.elasticsearch:elasticsearch,org.elasticsearch.client:rest,10,TRUE,TRUE,https://github.com/elastic/elasticsearch,,Elasticsearch subproject :server,,https://github.com/elastic/elasticsearch,,"Open Source, Distributed, RESTful Search Engine",
org.elasticsearch:elasticsearch,org.apache.lucene:lucene-core,7,TRUE,TRUE,https://github.com/elastic/elasticsearch,https://lucene.apache.org,Elasticsearch subproject :server,Apache Lucene Java Core,https://github.com/elastic/elasticsearch,https://gitbox.apache.org/repos/asf?p=lucene-solr.git;f=lucene/core,"Open Source, Distributed, RESTful Search Engine",
org.elasticsearch:elasticsearch,org.elasticsearch.client:elasticsearch-rest-high-level-client,6,TRUE,TRUE,https://github.com/elastic/elasticsearch,https://github.com/elastic/elasticsearch,Elasticsearch subproject :server,Elasticsearch subproject :client:rest-high-level,https://github.com/elastic/elasticsearch,https://github.com/elastic/elasticsearch,"Open Source, Distributed, RESTful Search Engine","Open Source, Distributed, RESTful Search Engine"
org.elasticsearch:elasticsearch,org.springframework.boot:spring-boot-starter-web,3,TRUE,TRUE,https://github.com/elastic/elasticsearch,https://projects.spring.io/spring-boot/#/spring-boot-parent/spring-boot-starters/spring-boot-starter-web,Elasticsearch subproject :server,"Starter for building web, including RESTful, applications using Spring MVC. Uses Tomcat as the default embedded container",https://github.com/elastic/elasticsearch,https://github.com/spring-projects/spring-boot,"Open Source, Distributed, RESTful Search Engine",Spring Boot
org.elasticsearch:elasticsearch,org.springframework.boot:spring-boot-starter-data-elasticsearch,2,TRUE,TRUE,https://github.com/elastic/elasticsearch,https://projects.spring.io/spring-boot/#/spring-boot-parent/spring-boot-starters/spring-boot-starter-data-elasticsearch,Elasticsearch subproject :server,Starter for using Elasticsearch search and analytics engine and Spring Data Elasticsearch,https://github.com/elastic/elasticsearch,https://github.com/spring-projects/spring-boot,"Open Source, Distributed, RESTful Search Engine",Spring Boot
org.freemarker:freemarker,org.apache.velocity:velocity,4,TRUE,TRUE,https://freemarker.apache.org/,http://velocity.apache.org/engine/devel/," FreeMarker is a ""template engine""; a generic tool to generate text output based on templates. ",Apache Velocity is a general purpose template engine.,https://git-wip-us.apache.org/repos/asf?p=freemarker.git,http://svn.apache.org/viewvc/velocity/engine/trunk,Repo moved to Apache Incubator! - FreeMarker template engine,Clone of apache velocity 1.6.4
org.freemarker:freemarker,com.github.spullara.mustache.java:compiler,1,TRUE,TRUE,https://freemarker.apache.org/,http://github.com/spullara/mustache.java," FreeMarker is a ""template engine""; a generic tool to generate text output based on templates. ",Implementation of mustache.js for Java,https://git-wip-us.apache.org/repos/asf?p=freemarker.git,https://github.com/spullara/mustache.java,Repo moved to Apache Incubator! - FreeMarker template engine,Implementation of mustache.js for Java
org.fusesource.jansi:jansi,org.apache.karaf.shell:org.apache.karaf.shell.console,2,TRUE,TRUE,http://fusesource.github.io/jansi,,Jansi is a java library for generating and interpreting ANSI escape sequences.,This bundle provides OSGi shell integration and console support.,https://github.com/fusesource/jansi,scm:git:https://git-wip-us.apache.org/repos/asf/karaf.git/shell/org.apache.karaf.shell.console,Jansi is a small java library that allows you to use ANSI escape sequences to format your console output which works even on windows. ,
org.hamcrest:hamcrest-all,org.mockito:mockito-core,95,TRUE,TRUE,http://hamcrest.org/,https://github.com/mockito/mockito,A self-contained hamcrest jar containing all of the sub-modules in a single artifact.,Mockito mock objects library core API and implementation,scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-all,https://github.com/mockito/mockito,Java (and original) version of Hamcrest,Most popular Mocking framework for unit tests written in Java
org.hamcrest:hamcrest-all,junit:junit-dep,28,TRUE,TRUE,http://hamcrest.org/,http://junit.org,A self-contained hamcrest jar containing all of the sub-modules in a single artifact.,JUnit is a regression testing framework written by Erich Gamma and Kent Beck.         It is used by the developer who implements unit tests in Java.,scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-all,scm:git:git://github.com/KentBeck/junit.git,Java (and original) version of Hamcrest,
org.hamcrest:hamcrest-all,org.assertj:assertj-core,27,TRUE,TRUE,http://hamcrest.org/,http://assertj.org,A self-contained hamcrest jar containing all of the sub-modules in a single artifact.,Rich and fluent assertions for testing for Java,scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-all,https://github.com/joel-costigliola/assertj-core,Java (and original) version of Hamcrest,AssertJ is a library providing easy to use rich typed assertions 
org.hamcrest:hamcrest-all,org.springframework.boot:spring-boot-starter-test,15,TRUE,TRUE,http://hamcrest.org/,https://projects.spring.io/spring-boot/#/spring-boot-parent/spring-boot-starters/spring-boot-starter-test,A self-contained hamcrest jar containing all of the sub-modules in a single artifact.,"Starter for testing Spring Boot applications with libraries including JUnit, Hamcrest and Mockito",scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-all,https://github.com/spring-projects/spring-boot,Java (and original) version of Hamcrest,Spring Boot
org.hamcrest:hamcrest-all,org.openengsb.core:openengsb-core-test,9,TRUE,TRUE,http://hamcrest.org/,http://www.openengsb.org,A self-contained hamcrest jar containing all of the sub-modules in a single artifact.,Common test package wich helps all packages to provide their tests in a common OpenEngSB fashion.,scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-all,https://github.com/openengsb/openengsb-framework,Java (and original) version of Hamcrest,"Open Engineering Service Bus, an easy-to-use engineering tool integration platform"
org.hamcrest:hamcrest-all,org.easytesting:fest-assert,8,TRUE,TRUE,http://hamcrest.org/,http://fest.easytesting.org/assert,A self-contained hamcrest jar containing all of the sub-modules in a single artifact.,'Flexible' or 'fluent' assertions for testing,scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-all,scm:git:git://github.com/alexruiz/fest-assert-1.x.git,Java (and original) version of Hamcrest,FEST Fluent Assertions
org.hamcrest:hamcrest-all,org.springframework.boot:spring-boot-starter,7,TRUE,TRUE,http://hamcrest.org/,https://projects.spring.io/spring-boot/#/spring-boot-parent/spring-boot-starters/spring-boot-starter,A self-contained hamcrest jar containing all of the sub-modules in a single artifact.,"Core starter, including auto-configuration support, logging and YAML",scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-all,https://github.com/spring-projects/spring-boot,Java (and original) version of Hamcrest,Spring Boot
org.hamcrest:hamcrest-all,org.hamcrest:hamcrest-core,0,TRUE,TRUE,http://hamcrest.org/,http://hamcrest.org/JavaHamcrest/,A self-contained hamcrest jar containing all of the sub-modules in a single artifact.,"Core Hamcrest API - deprecated, please use ""hamcrest"" instead",scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-all,https://github.com/hamcrest/JavaHamcrest,Java (and original) version of Hamcrest,Java (and original) version of Hamcrest
org.hamcrest:hamcrest-all,org.hamcrest:hamcrest-integration,0,TRUE,TRUE,http://hamcrest.org/,http://hamcrest.org/,A self-contained hamcrest jar containing all of the sub-modules in a single artifact.,"Provides integration between Hamcrest and other testing tools, including JUnit (3 and 4), TestNG, jMock and EasyMock.",scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-all,scm:git:git@github.com:hamcrest/JavaHamcrest.git/hamcrest-integration,Java (and original) version of Hamcrest,Java (and original) version of Hamcrest
