fromLibrary,toLibrary,fromGroupArtifact,toGroupArtifact,inDepSeq,dataConfirmed
jsonic,svenson,net.arnx:jsonic,com.google.code.svenson:svenson,0,FALSE
jsonic,jackson,net.arnx:jsonic,org.codehaus.jackson:jackson-xc,0,FALSE
jsonic,jackson,net.arnx:jsonic,com.fasterxml.jackson.core:jackson-core,0,FALSE
jsonic,jackson,net.arnx:jsonic,org.codehaus.jackson:jackson-core-asl,0,FALSE
jsonic,flexjson,net.arnx:jsonic,net.sf.flexjson:flexjson,0,FALSE
jsonic,json-path,net.arnx:jsonic,com.jayway.jsonpath:json-path,0,FALSE
jsonic,json-lib,net.arnx:jsonic,org.kohsuke.stapler:json-lib,0,FALSE
jsonic,json-smart,net.arnx:jsonic,net.minidev:json-smart,0,FALSE
jsonic,org.json,net.arnx:jsonic,org.json:json,0,FALSE
jsonic,flexjson,net.arnx:jsonic,org.hudsonci.tools:xstream,0,FALSE
jsonic,fastjson,net.arnx:jsonic,com.alibaba:fastjson,0,FALSE
jsonic,json-path,net.arnx:jsonic,com.jayway.restassured:json-path,0,FALSE
jsonic,json-simple,net.arnx:jsonic,com.github.cliftonlabs:json-simple,0,FALSE
jsonic,jackson,net.arnx:jsonic,com.fasterxml.jackson.core:jackson-annotations,0,FALSE
jsonic,json-simple,net.arnx:jsonic,com.googlecode.json-simple:json-simple,0,FALSE
jsonic,jackson,net.arnx:jsonic,com.fasterxml.jackson.core:jackson-databind,0,FALSE
jsonic,flexjson,net.arnx:jsonic,io.github.benas:xstream,0,FALSE
jsoup,htmlparser,org.jsoup:jsoup,nu.validator.htmlparser:htmlparser,0,FALSE
jsoup,htmlparser,org.jsoup:jsoup,nu.validator:htmlparser,0,FALSE
jsoup,tagsoup,org.jsoup:jsoup,org.ccil.cowan.tagsoup:tagsoup,3,FALSE
jsoup,jericho-html,org.jsoup:jsoup,net.htmlparser.jericho:jericho-html,2,TRUE
jsoup,htmlcleaner,org.jsoup:jsoup,net.sourceforge.htmlcleaner:htmlcleaner,4,FALSE
jsoup,htmlunit,org.jsoup:jsoup,org.keycloak:keycloak-appliance-dist-all,0,FALSE
jsoup,jericho-html,org.jsoup:jsoup,net.htmlparser:jericho-html,0,FALSE
jsoup,nekohtml,org.jsoup:jsoup,nekohtml:nekohtml,1,FALSE
jsoup,htmlparser,org.jsoup:jsoup,org.htmlparser:htmlparser,0,FALSE
jsoup,nekohtml,org.jsoup:jsoup,net.sourceforge.nekohtml:nekohtml,6,FALSE
jsoup,tagsoup,org.jsoup:jsoup,tagsoup:tagsoup,0,FALSE
jsoup,htmlunit,org.jsoup:jsoup,htmlunit:htmlunit,0,FALSE
jung,jgrapht,net.sf.jung:jung-api,org.jgrapht:jgrapht,0,FALSE
jung,jgrapht,net.sf.jung:jung-api,org.jgrapht:jgrapht-core,1,FALSE
jung,jgoodies,net.sf.jung:jung-api,com.jgoodies:jgoodies-forms,0,FALSE
jung,jgraphx,net.sf.jung:jung-api,org.tinyjee.jgraphx:jgraphx,0,FALSE
jung,swingx,net.sf.jung:jung-api,org.swinglabs.swingx:swingx-core,0,FALSE
jung,jide-oss,net.sf.jung:jung-api,com.jidesoft:jide-oss,0,FALSE
jung,jgraphx,net.sf.jung:jung-api,com.github.monkeysintown:jgraphx,0,FALSE
jung,timingframework,net.sf.jung:jung-api,net.java.dev.timingframework:timingframework,0,FALSE
jung,swing-layout,net.sf.jung:jung-api,org.swinglabs:swing-layout,0,FALSE
jung,jgrapht,net.sf.jung:jung-api,jgrapht:jgrapht,0,FALSE
jung,jgoodies,net.sf.jung:jung-api,com.jgoodies:jgoodies-common,0,FALSE
jung,swingx,net.sf.jung:jung-api,org.swinglabs:swingx-core,0,FALSE
jung,swingx,net.sf.jung:jung-api,org.swinglabs:swingx,0,FALSE
jung,jgrapht,net.sf.jung:jung-api,org.javabits.jgrapht:jgrapht,0,FALSE
jung,swingx,net.sf.jung:jung-api,org.swinglabs.swingx:swingx-all,0,FALSE
jung,jxlayer,net.sf.jung:jung-api,org.swinglabs:jxlayer,0,FALSE
jung,miglayout,net.sf.jung:jung-api,com.miglayout:miglayout,0,FALSE
junit,testng,org.jboss.arquillian.junit:arquillian-junit-container,org.testng:testng,19,TRUE
junit,testng,org.junit.jupiter:junit-jupiter-engine,org.testng:testng,2,FALSE
junit,testng,org.junit.jupiter:junit-jupiter-api,org.testng:testng,6,TRUE
junit,testng,org.junit.vintage:junit-vintage-engine,org.testng:testng,1,FALSE
junit,testng,junit:junit,org.testng:testng,590,TRUE
jwebunit,httpunit,jwebunit:jwebunit,net.sourceforge.jwebunit:jwebunit,0,FALSE
jwebunit,httpunit,jwebunit:jwebunit,org.httpunit:httpunit,0,FALSE
jwebunit,selenium,jwebunit:jwebunit,org.seleniumhq.selenium:selenium-java,0,FALSE
jwebunit,selenium,jwebunit:jwebunit,org.seleniumhq.selenium:selenium-api,0,FALSE
jwebunit,httpunit,jwebunit:jwebunit,httpunit:httpunit,5,FALSE
jwebunit,selenium,jwebunit:jwebunit,org.seleniumhq.selenium:selenium-server,0,FALSE
jxlayer,timingframework,org.swinglabs:jxlayer,net.java.dev.timingframework:timingframework,0,FALSE
jxlayer,jgrapht,org.swinglabs:jxlayer,org.jgrapht:jgrapht-core,0,FALSE
jxlayer,swingx,org.swinglabs:jxlayer,org.swinglabs.swingx:swingx-all,0,FALSE
jxlayer,jgrapht,org.swinglabs:jxlayer,org.javabits.jgrapht:jgrapht,0,FALSE
jxlayer,swingx,org.swinglabs:jxlayer,org.swinglabs.swingx:swingx-core,0,FALSE
jxlayer,jgrapht,org.swinglabs:jxlayer,jgrapht:jgrapht,0,FALSE
jxlayer,jgraphx,org.swinglabs:jxlayer,org.tinyjee.jgraphx:jgraphx,0,FALSE
jxlayer,jgrapht,org.swinglabs:jxlayer,org.jgrapht:jgrapht,0,FALSE
jxlayer,jgoodies,org.swinglabs:jxlayer,com.jgoodies:jgoodies-forms,0,FALSE
jxlayer,miglayout,org.swinglabs:jxlayer,com.miglayout:miglayout,2,FALSE
jxlayer,jung,org.swinglabs:jxlayer,net.sf.jung:jung-api,0,FALSE
jxlayer,jgoodies,org.swinglabs:jxlayer,com.jgoodies:jgoodies-common,2,FALSE
jxlayer,jide-oss,org.swinglabs:jxlayer,com.jidesoft:jide-oss,0,FALSE
jxlayer,jgraphx,org.swinglabs:jxlayer,com.github.monkeysintown:jgraphx,0,FALSE
jyaml,snakeyaml,org.jyaml:jyaml,org.yaml:snakeyaml,9,FALSE
jzlib,compress-lzf,com.jcraft:jzlib,com.ning:compress-lzf,0,FALSE
jzlib,commons-compress,com.jcraft:jzlib,org.apache.commons:commons-compress,1,FALSE
jzlib,shrinkwrap,com.jcraft:jzlib,org.jboss.shrinkwrap:shrinkwrap-api,0,FALSE
kxml2,saxon,kxml2:kxml2,net.sourceforge.saxon:saxon,0,FALSE
kxml2,xmlParserAPIs,kxml2:kxml2,xml-apis:xmlParserAPIs,0,FALSE
kxml2,dom4j,net.sf.kxml:kxml2,org.dom4j:dom4j,0,FALSE
kxml2,xpp3,kxml2:kxml2,org.ogce:xpp3,0,FALSE
kxml2,xmltooling,kxml2:kxml2,org.opensaml:xmltooling,0,FALSE
kxml2,jdom,net.sf.kxml:kxml2,jdom:jdom,0,FALSE
kxml2,saxon,net.sf.kxml:kxml2,net.sourceforge.saxon:saxon,0,FALSE
kxml2,jaxen,kxml2:kxml2,jaxen:jaxen,0,FALSE
kxml2,jaxen,net.sf.kxml:kxml2,jaxen:jaxen,0,FALSE
kxml2,stax2-api,net.sf.kxml:kxml2,org.codehaus.woodstox:stax2-api,0,FALSE
kxml2,stax2-api,kxml2:kxml2,org.codehaus.woodstox:stax2-api,0,FALSE
kxml2,wstx-asl,kxml2:kxml2,org.codehaus.woodstox:wstx-asl,2,FALSE
kxml2,saxon,net.sf.kxml:kxml2,net.sf.saxon:saxon,0,FALSE
kxml2,stax-utils,net.sf.kxml:kxml2,net.java.dev.stax-utils:stax-utils,0,FALSE
kxml2,dom4j,kxml2:kxml2,org.dom4j:dom4j,0,FALSE
kxml2,xmlParserAPIs,net.sf.kxml:kxml2,xerces:xmlParserAPIs,0,FALSE
kxml2,nanoxml,kxml2:kxml2,be.cyberelf.nanoxml:nanoxml,0,FALSE
kxml2,dom4j,net.sf.kxml:kxml2,dom4j:dom4j,0,FALSE
kxml2,wstx-asl,net.sf.kxml:kxml2,woodstox:wstx-asl,0,FALSE
kxml2,xmlParserAPIs,net.sf.kxml:kxml2,xml-apis:xmlParserAPIs,0,FALSE
kxml2,xerces,kxml2:kxml2,xerces:xercesImpl,2,FALSE
kxml2,xml-writer,kxml2:kxml2,com.megginson.sax:xml-writer,0,FALSE
kxml2,xpp3,net.sf.kxml:kxml2,xpp3:xpp3,0,FALSE
kxml2,xerces,kxml2:kxml2,xerces:xerces,0,FALSE
kxml2,xerces,net.sf.kxml:kxml2,xerces:xerces,0,FALSE
kxml2,wstx-asl,kxml2:kxml2,woodstox:wstx-asl,0,FALSE
kxml2,xalan,kxml2:kxml2,xalan:xalan,2,FALSE
kxml2,xerces,net.sf.kxml:kxml2,xerces:xercesImpl,1,FALSE
kxml2,saxon,net.sf.kxml:kxml2,saxon:saxon,0,FALSE
kxml2,xpp3,net.sf.kxml:kxml2,org.ogce:xpp3,0,FALSE
kxml2,jdom,net.sf.kxml:kxml2,org.jdom:jdom,0,FALSE
kxml2,dom4j,kxml2:kxml2,dom4j:dom4j,0,FALSE
kxml2,xmlParserAPIs,kxml2:kxml2,xerces:xmlParserAPIs,0,FALSE
kxml2,simple-xml,kxml2:kxml2,org.simpleframework:simple-xml,0,FALSE
kxml2,jdom,kxml2:kxml2,jdom:jdom,0,FALSE
kxml2,saxon,kxml2:kxml2,saxon:saxon,0,FALSE
kxml2,xml-writer,net.sf.kxml:kxml2,com.megginson.sax:xml-writer,0,FALSE
kxml2,stax-utils,kxml2:kxml2,net.java.dev.stax-utils:stax-utils,2,FALSE
kxml2,nanoxml,net.sf.kxml:kxml2,be.cyberelf.nanoxml:nanoxml,0,FALSE
kxml2,xom,net.sf.kxml:kxml2,xom:xom,0,FALSE
kxml2,jdom,kxml2:kxml2,org.jdom:jdom,0,FALSE
kxml2,jdom,net.sf.kxml:kxml2,org.jdom:jdom2,0,FALSE
kxml2,simple-xml,net.sf.kxml:kxml2,org.simpleframework:simple-xml,0,FALSE
kxml2,jdom,kxml2:kxml2,org.jdom:jdom2,0,FALSE
kxml2,xalan,net.sf.kxml:kxml2,xalan:xalan,0,FALSE
kxml2,wstx-asl,net.sf.kxml:kxml2,org.codehaus.woodstox:wstx-asl,0,FALSE
kxml2,xpp3,kxml2:kxml2,xpp3:xpp3,1,FALSE
kxml2,xmltooling,net.sf.kxml:kxml2,org.opensaml:xmltooling,0,FALSE
kxml2,xom,kxml2:kxml2,xom:xom,0,FALSE
kxml2,saxon,kxml2:kxml2,net.sf.saxon:saxon,0,FALSE
lambdaj,commons-collections,com.googlecode.lambdaj:lambdaj,org.apache.commons:commons-collections4,0,FALSE
lambdaj,samskivert,com.googlecode.lambdaj:lambdaj,com.samskivert:samskivert,0,FALSE
lambdaj,colt,com.googlecode.lambdaj:lambdaj,colt:colt,0,FALSE
lambdaj,mahout,com.googlecode.lambdaj:lambdaj,org.apache.mahout:mahout-collections,0,FALSE
lambdaj,joda-time,com.googlecode.lambdaj:lambdaj,joda-time:joda-time,2,FALSE
lambdaj,mahout,com.googlecode.lambdaj:lambdaj,org.apache.mahout:mahout-math,0,FALSE
lambdaj,guava,com.googlecode.lambdaj:lambdaj,com.google.guava:guava,54,FALSE
lambdaj,collections-generic,com.googlecode.lambdaj:lambdaj,net.sourceforge.collections:collections-generic,1,FALSE
lambdaj,fastutil,com.googlecode.lambdaj:lambdaj,fastutil:fastutil,0,FALSE
lambdaj,mahout,com.googlecode.lambdaj:lambdaj,org.apache.mahout:mahout-core,0,FALSE
lambdaj,fastutil,com.googlecode.lambdaj:lambdaj,it.unimi.dsi:fastutil,0,FALSE
lambdaj,javolution,com.googlecode.lambdaj:lambdaj,javolution:javolution,1,FALSE
lambdaj,commons-collections,com.googlecode.lambdaj:lambdaj,commons-collections:commons-collections,29,FALSE
lambdaj,high-scale-lib,com.googlecode.lambdaj:lambdaj,com.boundary:high-scale-lib,0,FALSE
lambdaj,mahout,com.googlecode.lambdaj:lambdaj,org.apache.mahout:mahout,0,FALSE
lambdaj,javolution,com.googlecode.lambdaj:lambdaj,org.javolution:javolution,0,FALSE
lambdaj,hppc,com.googlecode.lambdaj:lambdaj,com.carrotsearch:hppc,0,FALSE
lambdaj,commons-lang,com.googlecode.lambdaj:lambdaj,commons-lang:commons-lang,5,FALSE
lambdaj,trove4j,com.googlecode.lambdaj:lambdaj,net.sf.trove4j:trove4j,1,FALSE
lambdaj,commons-lang,com.googlecode.lambdaj:lambdaj,org.apache.commons:commons-lang3,13,FALSE
libreadline-java,java-getopt,org.aesh:aesh-readline,gnu.getopt:java-getopt,1,FALSE
libreadline-java,jopt-simple,org.aesh:aesh-readline,net.sf.jopt-simple:jopt-simple,0,FALSE
libreadline-java,java-getopt,org.aesh:aesh-readline,urbanophile:java-getopt,0,FALSE
libreadline-java,jcommander,org.aesh:aesh-readline,com.beust:jcommander,1,FALSE
libreadline-java,jline,org.aesh:aesh-readline,org.jline:jline,0,FALSE
libreadline-java,commons-cli,org.aesh:aesh-readline,org.apache.mahout.commons:commons-cli,0,FALSE
libreadline-java,args4j,org.aesh:aesh-readline,args4j:args4j,0,FALSE
libreadline-java,jansi,org.aesh:aesh-readline,org.fusesource.jansi:jansi,6,FALSE
libreadline-java,commons-cli,org.aesh:aesh-readline,commons-cli:commons-cli,1,FALSE
libreadline-java,jcommander,org.aesh:aesh-readline,de.weltraumschaf.commons:jcommander,0,FALSE
libreadline-java,jline,org.aesh:aesh-readline,jline:jline,0,FALSE
libreadline-java,jline,org.aesh:aesh-readline,org.sonatype.jline:jline,0,FALSE
log4j,commons-logging,org.apache.logging.log4j:log4j-core,commons-logging:commons-logging-api,0,FALSE
log4j,slf4j,log4j:log4j,org.slf4j:slf4j-site,1,FALSE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-jcl,5,FALSE
log4j,slf4j,log4j:log4j,org.slf4j:slf4j-simple,1267,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:jcl-over-slf4j,47,TRUE
log4j,logback,org.apache.logging.log4j:log4j-api,ch.qos.logback:logback-classic,40,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-android,0,FALSE
log4j,commons-logging,org.apache.logging.log4j:log4j-api,commons-logging:commons-logging,46,FALSE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-log4j12,56,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-simple,162,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-ext,13,FALSE
log4j,commons-logging,log4j:log4j,commons-logging:commons-logging,872,TRUE
log4j,slf4j,log4j:log4j,org.slf4j:slf4j-android,3,FALSE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-site,0,FALSE
log4j,slf4j,log4j:log4j,org.slf4j:slf4j-jdk14,147,TRUE
log4j,slf4j,log4j:log4j,org.slf4j:log4j-over-slf4j,341,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-simple,166,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-nop,11,FALSE
log4j,slf4j,log4j:log4j,org.slf4j:slf4j-ext,68,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-nop,11,FALSE
log4j,slf4j,log4j:log4j,org.slf4j:slf4j-log4j12,2046,TRUE
log4j,slf4j,log4j:log4j,org.slf4j:slf4j-nop,44,TRUE
log4j,slf4j,log4j:log4j,org.slf4j:slf4j-api,1982,TRUE
log4j,logback,org.apache.logging.log4j:log4j-core,ch.qos.logback:logback-core,457,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-android,0,FALSE
log4j,slf4j,log4j:log4j,org.slf4j:jcl-over-slf4j,660,TRUE
log4j,commons-logging,log4j:log4j,commons-logging:commons-logging-api,78,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-api,220,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-jcl,7,FALSE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:log4j-over-slf4j,42,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-jdk14,11,FALSE
log4j,logback,log4j:log4j,ch.qos.logback:logback-classic,548,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-ext,13,FALSE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-site,0,FALSE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-jdk14,13,FALSE
log4j,commons-logging,org.apache.logging.log4j:log4j-core,commons-logging:commons-logging,71,FALSE
log4j,slf4j,org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-log4j12,56,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:jcl-over-slf4j,44,TRUE
log4j,logback,org.apache.logging.log4j:log4j-api,ch.qos.logback:logback-core,448,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:log4j-over-slf4j,21,TRUE
log4j,commons-logging,org.apache.logging.log4j:log4j-api,commons-logging:commons-logging-api,0,FALSE
log4j,commons-logging,log4j:log4j,org.apache.logging.log4j:log4j-slf4j-impl,1093,TRUE
log4j,slf4j,org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-api,171,TRUE
log4j,logback,log4j:log4j,ch.qos.logback:logback-core,345,TRUE
log4j,logback,org.apache.logging.log4j:log4j-core,ch.qos.logback:logback-classic,63,TRUE
log4j,slf4j,log4j:log4j,org.slf4j:slf4j-jcl,40,TRUE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-nop,13,TRUE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-ext,12,FALSE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-api,368,TRUE
logback,commons-logging,ch.qos.logback:logback-core,commons-logging:commons-logging,66,FALSE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-ext,23,FALSE
logback,commons-logging,ch.qos.logback:logback-classic,commons-logging:commons-logging,280,FALSE
logback,commons-logging,ch.qos.logback:logback-core,org.apache.logging.log4j:log4j-slf4j-impl,52,TRUE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-simple,59,TRUE
logback,commons-logging,ch.qos.logback:logback-classic,commons-logging:commons-logging-api,3,FALSE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-nop,6,FALSE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:log4j-over-slf4j,91,FALSE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-jcl,4,FALSE
logback,commons-logging,ch.qos.logback:logback-classic,org.apache.logging.log4j:log4j-slf4j-impl,172,TRUE
logback,log4j,ch.qos.logback:logback-classic,org.apache.logging.log4j:log4j-api,187,TRUE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:jcl-over-slf4j,565,TRUE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:jcl-over-slf4j,122,FALSE
logback,log4j,ch.qos.logback:logback-core,org.apache.logging.log4j:log4j-api,49,TRUE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-jcl,8,FALSE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-android,0,FALSE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-jdk14,6,FALSE
logback,log4j,ch.qos.logback:logback-classic,log4j:log4j,171,TRUE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-android,0,FALSE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:log4j-over-slf4j,366,TRUE
logback,commons-logging,ch.qos.logback:logback-core,commons-logging:commons-logging-api,1,FALSE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-site,0,FALSE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-log4j12,159,TRUE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-jdk14,40,TRUE
logback,slf4j,ch.qos.logback:logback-core,org.slf4j:slf4j-log4j12,56,TRUE
logback,log4j,ch.qos.logback:logback-core,org.apache.logging.log4j:log4j-core,64,TRUE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-site,0,FALSE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-api,1134,TRUE
logback,log4j,ch.qos.logback:logback-core,log4j:log4j,54,TRUE
logback,slf4j,ch.qos.logback:logback-classic,org.slf4j:slf4j-simple,1226,TRUE
logback,log4j,ch.qos.logback:logback-classic,org.apache.logging.log4j:log4j-core,203,TRUE
lucene,solr,org.apache.lucene:lucene-core,org.apache.solr:solr,9,TRUE
lucene,elasticsearch,org.apache.lucene:lucene-core,org.elasticsearch:elasticsearch-core,0,FALSE
lucene,elasticsearch,org.apache.lucene:lucene-core,org.elasticsearch:elasticsearch,36,TRUE
lwjgl,jbullet,org.lwjgl:lwjgl,cz.advel.jbullet:jbullet,0,FALSE
lwjgl,slick,org.lwjgl.lwjgl:lwjgl,org.slick2d:slick2d-core,0,FALSE
lwjgl,jbullet,org.lwjgl.lwjgl:lwjgl,cz.advel.jbullet:jbullet,0,FALSE
lwjgl,slick,org.lwjgl:lwjgl,org.slick2d:slick2d-core,0,FALSE
mahout,high-scale-lib,org.apache.mahout:mahout-math,com.boundary:high-scale-lib,0,FALSE
mahout,commons-collections,org.apache.mahout:mahout-collections,commons-collections:commons-collections,8,FALSE
mahout,hppc,org.apache.mahout:mahout-collections,com.carrotsearch:hppc,2,FALSE
mahout,commons-lang,org.apache.mahout:mahout-math,org.apache.commons:commons-lang3,5,FALSE
mahout,collections-generic,org.apache.mahout:mahout-math,net.sourceforge.collections:collections-generic,0,FALSE
mahout,samskivert,org.apache.mahout:mahout-core,com.samskivert:samskivert,0,FALSE
mahout,collections-generic,org.apache.mahout:mahout-collections,net.sourceforge.collections:collections-generic,0,FALSE
mahout,lambdaj,org.apache.mahout:mahout-collections,com.googlecode.lambdaj:lambdaj,0,FALSE
mahout,joda-time,org.apache.mahout:mahout-collections,joda-time:joda-time,2,FALSE
mahout,guava,org.apache.mahout:mahout-core,com.google.guava:guava,10,FALSE
mahout,joda-time,org.apache.mahout:mahout-core,joda-time:joda-time,4,FALSE
mahout,colt,org.apache.mahout:mahout-collections,colt:colt,0,FALSE
mahout,joda-time,org.apache.mahout:mahout,joda-time:joda-time,0,FALSE
mahout,commons-lang,org.apache.mahout:mahout,org.apache.commons:commons-lang3,0,FALSE
mahout,guava,org.apache.mahout:mahout-math,com.google.guava:guava,12,FALSE
mahout,trove4j,org.apache.mahout:mahout-core,net.sf.trove4j:trove4j,0,FALSE
mahout,fastutil,org.apache.mahout:mahout,fastutil:fastutil,0,FALSE
mahout,commons-collections,org.apache.mahout:mahout-core,org.apache.commons:commons-collections4,0,FALSE
mahout,fastutil,org.apache.mahout:mahout-core,it.unimi.dsi:fastutil,6,FALSE
mahout,colt,org.apache.mahout:mahout,colt:colt,0,FALSE
mahout,fastutil,org.apache.mahout:mahout-collections,fastutil:fastutil,0,FALSE
mahout,commons-collections,org.apache.mahout:mahout,org.apache.commons:commons-collections4,0,FALSE
mahout,lambdaj,org.apache.mahout:mahout,com.googlecode.lambdaj:lambdaj,0,FALSE
